plate	well	incubation_length_hours	cloneOD	clone_plus_ciliateOD	prey	predator	replicate	ciliate_detected	experiment_day			OD difference	Defence
plate11	D12	96	0.47	0.041	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.429	0.571
plate11	E01	96	0.134	0.097	Evolved Bacteria	Evolved Ciliates	3	FALSE	28			0.037	0.963
plate11	E02	96	0.121	0.073	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.048	0.952
plate11	E03	96	0.478	0.04	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.438	0.562
plate11	E04	96	0.346	0.339	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.007	0.993
plate11	E05	96	0.459	0.047	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.412	0.588
plate11	E06	96	0.413	0.051	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.362	0.638
plate11	E07	96	0.41	0.059	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.351	0.649
plate11	E08	96	0.069	0.036	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.033	0.967
plate11	E09	96	0.197	0.045	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.152	0.848
plate11	E10	96	0.201	0.043	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.158	0.842
plate11	E11	96	0.227	0.043	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.184	0.816
plate11	E12	96	0.143	0.04	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.103	0.897
plate11	F01	96	0.203	0.153	Evolved Bacteria	Evolved Ciliates	3	FALSE	28			0.05	0.95
plate11	F02	96	0.365	0.106	Evolved Bacteria	Evolved Ciliates	3	FALSE	28			0.259	0.741
plate11	F03	96	0.573	0.042	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.531	0.469
plate11	F04	96	0.655	0.047	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.608	0.392
plate11	F05	96	0.341	0.062	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.279	0.721
plate11	F06	96	0.079	0.042	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.037	0.963
plate11	F07	96	0.188	0.037	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.151	0.849
plate11	F08	96	0.053	0.039	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.014	0.986
plate11	F09	96	0.081	0.043	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.038	0.962
plate11	F10	96	0.146	0.044	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.102	0.898
plate11	F11	96	0.356	0.043	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.313	0.687
plate11	F12	96	0.339	0.047	Evolved Bacteria	Evolved Ciliates	3	TRUE	28			0.292	0.708
plate11	G01	96	0.488	0.061	Ancestral Bacteria	Evolved Ciliates	1	FALSE	60			0.427	0.573
plate11	G02	96	0.35	0.045	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.305	0.695
plate11	G03	96	0.313	0.041	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.272	0.728
plate11	G04	96	0.353	0.039	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.314	0.686
plate11	G05	96	0.262	0.045	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.217	0.783
plate11	G06	96	0.23	0.056	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.174	0.826
plate11	G07	96	0.274	0.036	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.238	0.762
plate11	G08	96	0.237	0.042	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.195	0.805
plate11	G09	96	0.282	0.041	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.241	0.759
plate11	G10	96	0.296	0.043	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.253	0.747
plate11	G11	96	0.57	0.043	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.527	0.473
plate11	G12	96	0.039	0.056	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			-0.017	1.017
plate11	H01	96	0.46	0.046	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.414	0.586
plate11	H02	96	0.314	0.045	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.269	0.731
plate11	H03	96	0.544	0.526	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.018	0.982
plate11	H04	96	0.368	0.042	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.326	0.674
plate11	H05	96	0.133	0.047	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.086	0.914
plate11	H06	96	0.347	0.039	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.308	0.692
plate11	H07	96	0.281	0.043	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.238	0.762
plate11	H08	96	0.645	0.042	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.603	0.397
plate11	H09	96	0.294	0.038	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.256	0.744
plate11	H10	96	0.313	0.043	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.27	0.73
plate11	H11	96	0.307	0.037	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.27	0.73
plate11	H12	96	0.375	0.055	Ancestral Bacteria	Evolved Ciliates	1	TRUE	60			0.32	0.68
plate12	A01	96	0.035	0.05	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			-0.015	1.015
plate12	A02	96	0.061	0.046	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			0.015	0.985
plate12	A03	96	0.493	0.044	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			0.449	0.551
plate12	A04	96	0.106	0.37	Ancestral Bacteria	Evolved Ciliates	3	FALSE	60			-0.264	1.264
plate12	A05	96	0.043	0.047	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			-0.004	1.004
plate12	A06	96	0.32	0.054	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			0.266	0.734
plate12	A07	96	0.482	0.042	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			0.44	0.56
plate12	A08	96	0.4	0.044	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			0.356	0.644
plate12	A09	96	0.037	0.085	Ancestral Bacteria	Evolved Ciliates	3	FALSE	60			-0.048	1.048
plate12	A10	96	0.036	0.037	Ancestral Bacteria	Evolved Ciliates	3	FALSE	60			-0.001	1.001
plate12	A11	96	0.037	0.472	Ancestral Bacteria	Evolved Ciliates	3	FALSE	60			-0.435	1.435
plate12	A12	96	0.036	0.257	Ancestral Bacteria	Evolved Ciliates	3	FALSE	60			-0.221	1.221
plate12	B01	96	0.037	0.055	Ancestral Bacteria	Evolved Ciliates	3	FALSE	60			-0.018	1.018
plate12	B02	96	0.271	0.045	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			0.226	0.774
plate12	B03	96	0.338	0.046	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			0.292	0.708
plate12	B04	96	0.479	0.55	Ancestral Bacteria	Evolved Ciliates	3	FALSE	60			-0.071	1.071
plate12	B05	96	0.278	0.049	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			0.229	0.771
plate12	B06	96	0.136	0.051	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			0.085	0.915
plate12	B07	96	0.089	0.054	Ancestral Bacteria	Evolved Ciliates	3	FALSE	60			0.035	0.965
plate12	B08	96	0.149	0.304	Ancestral Bacteria	Evolved Ciliates	3	FALSE	60			-0.155	1.155
plate12	B09	96	0.188	0.051	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			0.137	0.863
plate12	B10	96	0.037	0.047	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			-0.01	1.01
plate12	B11	96	0.038	0.048	Ancestral Bacteria	Evolved Ciliates	3	TRUE	60			-0.01	1.01
plate12	B12	96	0.257	0.249	Ancestral Bacteria	Evolved Ciliates	3	FALSE	60			0.008	0.992
plate12	C01	96	0.735	0.045	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.69	0.31
plate12	C02	96	0.365	0.043	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.322	0.678
plate12	C03	96	0.776	0.042	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.734	0.266
plate12	C04	96	0.408	0.045	Ancestral Bacteria	Evolved Ciliates	5	FALSE	60			0.363	0.637
plate12	C05	96	0.272	0.048	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.224	0.776
plate12	C06	96	0.209	0.051	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.158	0.842
plate12	C07	96	0.201	0.048	Ancestral Bacteria	Evolved Ciliates	5	FALSE	60			0.153	0.847
plate12	C08	96	0.208	0.044	Ancestral Bacteria	Evolved Ciliates	5	FALSE	60			0.164	0.836
plate12	C09	96	0.385	0.041	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.344	0.656
plate12	C10	96	0.356	0.042	Ancestral Bacteria	Evolved Ciliates	5	FALSE	60			0.314	0.686
plate12	C11	96	0.683	0.041	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.642	0.358
plate12	C12	96	0.237	0.05	Ancestral Bacteria	Evolved Ciliates	5	FALSE	60			0.187	0.813
plate12	D01	96	0.851	0.042	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.809	0.191
plate12	D02	96	0.431	0.047	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.384	0.616
plate12	D03	96	0.611	0.044	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.567	0.433
plate12	D04	96	0.729	0.044	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.685	0.315
plate12	D05	96	0.268	0.04	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.228	0.772
plate12	D06	96	0.397	0.042	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.355	0.645
plate12	D07	96	0.145	0.047	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.098	0.902
plate12	D08	96	0.757	0.043	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.714	0.286
plate12	D09	96	0.507	0.043	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.464	0.536
plate12	D10	96	0.254	0.042	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.212	0.788
plate12	D11	96	0.274	0.044	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			0.23	0.77
plate12	D12	96	0.038	0.045	Ancestral Bacteria	Evolved Ciliates	5	TRUE	60			-0.007	1.007
plate12	E01	96	0.132	0.08	Evolved Bacteria	Evolved Ciliates	1	FALSE	60			0.052	0.948
plate12	E02	96	0.088	0.051	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.037	0.963
plate12	E03	96	0.708	0.049	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.659	0.341
plate12	E04	96	0.261	0.055	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.206	0.794
plate12	E05	96	0.725	0.051	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.674	0.326
plate12	E06	96	0.37	0.057	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.313	0.687
plate12	E07	96	0.38	0.057	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.323	0.677
plate12	E08	96	0.215	0.079	Evolved Bacteria	Evolved Ciliates	1	FALSE	60			0.136	0.864
plate12	E09	96	0.346	0.047	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.299	0.701
plate12	E10	96	0.247	0.082	Evolved Bacteria	Evolved Ciliates	1	FALSE	60			0.165	0.835
plate12	E11	96	0.168	0.044	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.124	0.876
plate12	E12	96	0.037	0.043	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			-0.006	1.006
plate12	F01	96	0.384	0.121	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.263	0.737
plate12	F02	96	0.353	0.05	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.303	0.697
plate12	F03	96	0.254	0.24	Evolved Bacteria	Evolved Ciliates	1	FALSE	60			0.014	0.986
plate12	F04	96	0.442	0.057	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.385	0.615
plate12	F05	96	0.343	0.043	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.3	0.7
plate12	F06	96	0.448	0.058	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.39	0.61
plate12	F07	96	0.137	0.044	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.093	0.907
plate12	F08	96	0.528	0.062	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.466	0.534
plate12	F09	96	0.374	0.049	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.325	0.675
plate12	F10	96	0.181	0.044	Evolved Bacteria	Evolved Ciliates	1	TRUE	60			0.137	0.863
plate12	F11	96	0.174	0.219	Evolved Bacteria	Evolved Ciliates	1	FALSE	60			-0.045	1.045
plate12	F12	96	0.037	0.037	Evolved Bacteria	Evolved Ciliates	1	FALSE	60			0	1
plate1	A01	96	0.413	0.25	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	8			0.163	0.837
plate1	A02	96	0.25	0.219	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	8			0.031	0.969
plate1	A03	96	0.523	0.102	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.421	0.579
plate1	A04	96	0.363	0.287	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	8			0.076	0.924
plate1	A05	96	0.505	0.061	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.444	0.556
plate1	A06	96	0.457	0.057	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.4	0.6
plate1	A07	96	0.236	0.215	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	8			0.021	0.979
plate1	A08	96	0.543	0.064	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.479	0.521
plate1	A09	96	0.535	0.061	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.474	0.526
plate1	A10	96	0.239	0.074	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.165	0.835
plate1	A11	96	0.552	0.048	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.504	0.496
plate1	A12	96	0.281	0.052	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.229	0.771
plate1	B01	96	0.582	0.092	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.49	0.51
plate1	B02	96	0.226	0.056	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.17	0.83
plate1	B03	96	0.215	0.19	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	8			0.025	0.975
plate1	B04	96	0.339	0.059	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.28	0.72
plate1	B05	96	0.224	0.049	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.175	0.825
plate1	B06	96	0.379	0.049	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.33	0.67
plate1	B07	96	0.477	0.187	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	8			0.29	0.71
plate1	B08	96	0.238	0.052	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.186	0.814
plate1	B09	96	0.448	0.054	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.394	0.606
plate1	B10	96	0.39	0.048	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.342	0.658
plate1	B11	96	0.345	0.046	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	8			0.299	0.701
plate1	B12	96	0.532	0.054	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	8			0.478	0.522
plate1	C01	96	0.264	0.212	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	8			0.052	0.948
plate1	C02	96	0.227	0.081	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	8			0.146	0.854
plate1	C03	96	0.318	0.051	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.267	0.733
plate1	C04	96	0.361	0.043	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.318	0.682
plate1	C05	96	0.457	0.053	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.404	0.596
plate1	C06	96	0.36	0.048	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.312	0.688
plate1	C07	96	0.494	0.047	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.447	0.553
plate1	C08	96	0.472	0.048	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.424	0.576
plate1	C09	96	0.342	0.049	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.293	0.707
plate1	C10	96	0.35	0.05	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.3	0.7
plate1	C11	96	0.467	0.047	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.42	0.58
plate1	C12	96	0.113	0.188	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			-0.075	1.075
plate1	D01	96	0.52	0.201	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.319	0.681
plate1	D02	96	0.408	0.045	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	8			0.363	0.637
plate1	D03	96	0.35	0.048	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.302	0.698
plate1	D04	96	0.33	0.106	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.224	0.776
plate1	D05	96	0.368	0.049	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.319	0.681
plate1	D06	96	0.295	0.05	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.245	0.755
plate1	D07	96	0.305	0.111	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.194	0.806
plate1	D08	96	0.272	0.057	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.215	0.785
plate1	D09	96	0.271	0.099	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.172	0.828
plate1	D10	96	0.328	0.189	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	8			0.139	0.861
plate1	D11	96	0.478	0.051	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	8			0.427	0.573
plate1	D12	96	0.255	0.223	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	8			0.032	0.968
plate1	E01	96	0.245	0.201	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	8			0.044	0.956
plate1	E02	96	0.108	0.068	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.04	0.96
plate1	E03	96	0.335	0.186	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.149	0.851
plate1	E04	96	0.212	0.183	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.029	0.971
plate1	E05	96	0.309	0.068	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.241	0.759
plate1	E06	96	0.299	0.061	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.238	0.762
plate1	E07	96	0.311	0.125	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.186	0.814
plate1	E08	96	0.265	0.05	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.215	0.785
plate1	E09	96	0.335	0.31	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	8			0.025	0.975
plate1	E10	96	0.352	0.061	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.291	0.709
plate1	E11	96	0.424	0.052	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.372	0.628
plate1	E12	96	0.481	0.049	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.432	0.568
plate1	F01	96	0.481	0.049	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.432	0.568
plate1	F02	96	0.208	0.133	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	8			0.075	0.925
plate1	F03	96	0.338	0.045	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.293	0.707
plate1	F04	96	0.198	0.164	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	8			0.034	0.966
plate1	F05	96	0.34	0.05	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.29	0.71
plate1	F06	96	0.216	0.186	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	8			0.03	0.97
plate1	F07	96	0.329	0.043	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.286	0.714
plate1	F08	96	0.418	0.049	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.369	0.631
plate1	F09	96	0.324	0.045	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	8			0.279	0.721
plate1	F10	96	0.217	0.178	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	8			0.039	0.961
plate1	F11	96	0.224	0.188	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	8			0.036	0.964
plate1	F12	96	0.402	0.225	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	8			0.177	0.823
plate2	A01	96	0.468	0.05	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.418	0.582
plate2	A02	96	0.476	0.07	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.406	0.594
plate2	A03	96	0.38	0.041	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.339	0.661
plate2	A04	96	0.355	0.059	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.296	0.704
plate2	A05	96	0.352	0.042	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.31	0.69
plate2	A06	96	0.353	0.052	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.301	0.699
plate2	A07	96	0.337	0.162	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.175	0.825
plate2	A08	96	0.231	0.043	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.188	0.812
plate2	A09	96	0.226	0.053	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.173	0.827
plate2	A10	96	0.237	0.051	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.186	0.814
plate2	A11	96	0.243	0.042	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.201	0.799
plate2	A12	96	0.287	0.037	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.25	0.75
plate2	B01	96	0.281	0.042	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.239	0.761
plate2	B02	96	0.252	0.042	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.21	0.79
plate2	B03	96	0.227	0.045	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.182	0.818
plate2	B04	96	0.212	0.045	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.167	0.833
plate2	B05	96	0.371	0.145	Ancestral Bacteria	Evolved Ciliates	3	FALSE	8			0.226	0.774
plate2	B06	96	0.223	0.046	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.177	0.823
plate2	B07	96	0.213	0.044	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.169	0.831
plate2	B08	96	0.242	0.046	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.196	0.804
plate2	B09	96	0.225	0.045	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.18	0.82
plate2	B10	96	0.214	0.049	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.165	0.835
plate2	B11	96	0.234	0.047	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.187	0.813
plate2	B12	96	0.253	0.051	Ancestral Bacteria	Evolved Ciliates	3	TRUE	8			0.202	0.798
plate2	E01	96	0.29	0.225	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.065	0.935
plate2	E02	96	0.257	0.057	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.2	0.8
plate2	E03	96	0.224	0.184	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.04	0.96
plate2	E04	96	0.216	0.192	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.024	0.976
plate2	E05	96	0.231	0.207	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.024	0.976
plate2	E06	96	0.242	0.228	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.014	0.986
plate2	E07	96	0.214	0.164	Evolved Bacteria	Ancestral Ciliates	1	TRUE	8			0.05	0.95
plate2	E08	96	0.221	0.198	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.023	0.977
plate2	E09	96	0.235	0.071	Evolved Bacteria	Ancestral Ciliates	1	TRUE	8			0.164	0.836
plate2	E10	96	0.222	0.205	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.017	0.983
plate2	E11	96	0.227	0.204	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.023	0.977
plate2	E12	96	0.034	0.037	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			-0.003	1.003
plate2	F01	96	0.276	0.224	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.052	0.948
plate2	F02	96	0.237	0.065	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.172	0.828
plate2	F03	96	0.219	0.159	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.06	0.94
plate2	F04	96	0.228	0.192	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.036	0.964
plate2	F05	96	0.221	0.193	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.028	0.972
plate2	F06	96	0.969	0.328	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.641	0.359
plate2	F07	96	0.225	0.144	Evolved Bacteria	Ancestral Ciliates	1	TRUE	8			0.081	0.919
plate2	F08	96	0.21	0.18	Evolved Bacteria	Ancestral Ciliates	1	FALSE	8			0.03	0.97
plate2	F09	96	0.194	0.046	Evolved Bacteria	Ancestral Ciliates	1	TRUE	8			0.148	0.852
plate2	F10	96	0.208	0.184	Evolved Bacteria	Ancestral Ciliates	1	TRUE	8			0.024	0.976
plate2	F11	96	0.188	0.101	Evolved Bacteria	Ancestral Ciliates	1	TRUE	8			0.087	0.913
plate2	F12	96	0.034	0.036	Evolved Bacteria	Ancestral Ciliates	1	TRUE	8			-0.002	1.002
plate2	G01	96	0.274	0.232	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.042	0.958
plate2	G02	96	0.2	0.067	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.133	0.867
plate2	G03	96	0.19	0.062	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.128	0.872
plate2	G04	96	0.19	0.049	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.141	0.859
plate2	G05	96	0.207	0.063	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.144	0.856
plate2	G06	96	0.162	0.157	Evolved Bacteria	Ancestral Ciliates	3	FALSE	8			0.005	0.995
plate2	G07	96	0.21	0.204	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.006	0.994
plate2	G08	96	0.183	0.131	Evolved Bacteria	Ancestral Ciliates	3	FALSE	8			0.052	0.948
plate2	G09	96	0.191	0.046	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.145	0.855
plate2	G10	96	0.2	0.045	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.155	0.845
plate2	G11	96	0.173	0.047	Evolved Bacteria	Ancestral Ciliates	3	TRUE	8			0.126	0.874
